"","X","id","property_id","year_built","rooms_count","beds_count","baths_count","half_baths_count","full_baths_count","stories_count","units_count","buildings_count","total_size","basement_size","garage_size","architecture_type","exterior_wall_type","air_conditioning_type","basement_type","building_type","improvement_type","condition","construction_type","fireplace_count","fireplace_type","foundation_type","flooring_type","garage_type","heating_type","mobile_home","parking_spaces","parking_type","pool_type","quality","roof_type","roof_style_type","electricity_type","fuel_type","sewer_type","water_type","street_number","street_name","street_direction","street_suffix","unit_type","unit_number","address","city","state","zip","zoning","zoning_category","zoning_description","parcel_id","latitude","longitude","depth","width","size","acres","township","section","rental_property","view","location_description","land","improvement","total","exemption","tax_amount","tax_year","details","date","price","type","seller","transaction_id","document_year","sale_code"
"1046",517233,517233,610507,1998,NA,3,2,0,2,NA,NA,NA,1918,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2914,"Rose Petal","","St","","","2914 Rose Petal St","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.328222,-119.112599,NA,NA,7841,0.18,"",NA,NA,NA,"",NA,NA,288000,NA,NA,NA,NA,2016-02-26,265000,"","",NA,NA,NA
"1047",517234,517234,610508,1999,NA,2,2,0,2,NA,NA,NA,1514,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9814,"Portland Rose","","Ave","","","9814 Portland Rose Ave","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.326788,-119.111654,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,182864,NA,NA,NA,NA,2016-02-16,225000,"","",NA,NA,NA
"1049",518834,518834,612168,1993,NA,4,3,0,3,NA,NA,NA,3723,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2005,"Norwich","","Way","","","2005 Norwich Way","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.336893,-119.123625,NA,NA,15246,0.35,"",NA,NA,NA,"",NA,NA,665995,NA,NA,NA,NA,2016-06-21,665000,"","",NA,NA,NA
"1050",518835,518835,612169,1993,NA,4,2.5,1,2,NA,NA,NA,3867,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2021,"Norwich","","Way","","","2021 Norwich Way","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.335976,-119.124195,NA,NA,12197,0.28,"",NA,NA,NA,"",NA,NA,657887,NA,NA,NA,NA,2016-09-13,685000,"","",NA,NA,NA
"1051",518836,518836,612170,1999,NA,3,2,0,2,NA,NA,NA,2216,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",11206,"Edinburgh","","Ct","","","11206 Edinburgh Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.336495,-119.127054,NA,NA,7148,0.1641,"",NA,NA,NA,"",NA,NA,322205,NA,NA,NA,NA,2016-10-21,330000,"","",NA,NA,NA
"1052",518837,518837,612171,1986,NA,3,2,0,2,NA,NA,NA,1825,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9913,"Spring Oak","","Dr","","","9913 Spring Oak Dr","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.332469,-119.111638,NA,NA,10454,0.24,"",NA,NA,NA,"",NA,NA,216903,NA,NA,NA,NA,2016-09-07,276000,"","",NA,NA,NA
"1053",518838,518838,612172,1987,NA,5,3,0,3,NA,NA,NA,3100,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",9705,"Seven Oak","","Ct","","","9705 Seven Oak Ct","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.337095,-119.110132,NA,NA,9700,0.2227,"",NA,NA,NA,"",NA,NA,343062,NA,NA,NA,NA,2016-10-14,331000,"","",NA,NA,NA
"1054",518839,518839,612173,1986,NA,3,3,0,3,NA,NA,NA,2354,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2009,"Mountain Oak","","Rd","","","2009 Mountain Oak Rd","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.336724,-119.109495,NA,NA,10890,0.25,"",NA,NA,NA,"",NA,NA,350000,NA,NA,NA,NA,2016-06-22,335000,"","",NA,NA,NA
"1055",518840,518840,612174,1989,NA,4,3,0,3,NA,NA,NA,4217,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1704,"Nantes","","Way","","","1704 Nantes Way","Bakersfield","CA",93311,"","Residential","SingleFamily","",35.338526,-119.105021,NA,NA,14374,0.33,"",NA,NA,NA,"",NA,NA,622006,NA,NA,NA,NA,2016-09-14,645000,"","",NA,NA,NA
"1060",519203,519203,612540,1924,NA,2,1,0,1,NA,NA,NA,661,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",321,"Decatur","","St","","","321 Decatur St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.413423,-119.027771,NA,NA,5288,0.1214,"",NA,NA,NA,"",NA,NA,36000,NA,NA,NA,NA,2016-10-13,61000,"","",NA,NA,NA
"1061",519204,519204,612541,1925,NA,2,1,0,1,NA,NA,NA,936,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",410,"Decatur","","St","","","410 Decatur St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.413964,-119.029128,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,47000,NA,NA,NA,NA,2016-09-15,57000,"","",NA,NA,NA
"1062",519205,519205,612542,1921,NA,2,1,0,1,NA,NA,NA,1053,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",110,"Harding","","Ave","","","110 Harding Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.411651,-119.022119,NA,NA,6642,0.1525,"",NA,NA,NA,"",NA,NA,29995,NA,NA,NA,NA,2016-04-20,67000,"","",NA,NA,NA
"1063",519206,519206,612543,1935,NA,2,1,0,1,NA,NA,NA,988,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",115,"Belle","","Ave","","","115 Belle Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.410228,-119.019562,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,29771,NA,NA,NA,NA,2016-09-23,68000,"","",NA,NA,NA
"1064",519207,519207,612544,1949,NA,2,1,0,1,NA,NA,NA,792,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",320,"Plymouth","","Ave","","","320 Plymouth Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.409301,-119.025375,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,40982,NA,NA,NA,NA,2016-02-04,65000,"","",NA,NA,NA
"1065",519208,519208,612545,1925,NA,2,1,0,1,NA,NA,NA,792,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",211,"Moneta","","Ave","","","211 Moneta Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.4093,-119.024325,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,41882,NA,NA,NA,NA,2016-03-07,50000,"","",NA,NA,NA
"1066",519209,519209,612546,1935,NA,2,1,0,1,NA,NA,NA,918,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",608,"Locust","","St","","","608 Locust St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.412051,-119.028635,NA,NA,7050,0.1618,"",NA,NA,NA,"",NA,NA,46000,NA,NA,NA,NA,2016-08-04,60000,"","",NA,NA,NA
"1067",519210,519210,612547,1940,NA,2,1,0,1,NA,NA,NA,752,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",316,"Oildale","","Dr","","","316 Oildale Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.409502,-119.029649,NA,NA,6895,0.1583,"",NA,NA,NA,"",NA,NA,21305,NA,NA,NA,NA,2016-02-11,45000,"","",NA,NA,NA
"1068",519211,519211,612548,1948,NA,2,1,0,1,NA,NA,NA,830,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",308,"Moneta","","Ave","","","308 Moneta Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.409769,-119.026255,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,21593,NA,NA,NA,NA,2016-04-28,82000,"","",NA,NA,NA
"1069",519212,519212,612549,1941,NA,2,2,0,2,NA,NA,NA,1064,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",119,"Plymouth","","Ave","","","119 Plymouth Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.40421,-119.025654,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,49154,NA,NA,NA,NA,2016-04-04,45000,"","",NA,NA,NA
"1071",519214,519214,612551,1946,NA,2,1,0,1,NA,NA,NA,990,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1021,"Glade","","St","","","1021 Glade St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.416955,-119.01387,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,86066,NA,NA,NA,NA,2016-02-22,1e+05,"","",NA,NA,NA
"1072",519215,519215,612552,1954,NA,2,1,0,1,NA,NA,NA,720,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1113,"Glade","","St","","","1113 Glade St","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.418397,-119.013902,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,30107,NA,NA,NA,NA,2016-04-18,80000,"","",NA,NA,NA
"1074",519217,519217,612554,1910,NA,2,1,0,1,NA,NA,NA,1053,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",219,"Ferguson","","Ave","","","219 Ferguson Ave","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.415643,-119.01719,NA,NA,5087,0.1168,"",NA,NA,NA,"",NA,NA,53791,NA,NA,NA,NA,2016-05-13,75500,"","",NA,NA,NA
"1078",545688,545688,640071,1985,5,3,2,0,2,1,NA,1,1185,NA,506,"","","Central",NA,"Single Family",NA,"","Wood Frame/metal",1,NA,"",NA,"Attached","Floor/wall Furnace",NA,NA,"Attached Garage",NA,"Average","",NA,NA,NA,"","",3905,"Maris","","Ct","","","3905 Maris Ct","Bakersfield","CA",93313,"R-1","Residential","Single Family Residence / Townhouse","371-331-15",35.29742,-119.046419,NA,NA,6479,0.1487,"",NA,NA,NA,"",31321,89870,121191,NA,0,2016,NA,2016-01-04,165000,"Grant Deed","PRIOR LIVING TRUST",NA,NA,NA
"1079",545689,545689,640072,NA,NA,4,2,0,2,NA,NA,NA,1650,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4109,"Margalo","","Ave","","","4109 Margalo Ave","Bakersfield","CA",93313,"","Residential","SingleFamily","",35.304266,-119.048361,NA,NA,17424,0.4,"",NA,NA,NA,"",NA,NA,70586,NA,NA,NA,NA,2016-10-25,2e+05,"","",NA,NA,NA
"1080",545690,545690,640073,1969,NA,4,NA,NA,NA,NA,NA,NA,1636,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4125,"De Ette","","Ave","","","4125 De Ette Ave","Bakersfield","CA",93313,"","Residential","SingleFamily","",35.305696,-119.04888,NA,NA,17424,0.4,"",NA,NA,NA,"",NA,NA,65630,NA,NA,NA,NA,2016-09-30,195000,"","",NA,NA,NA
"1081",545691,545691,640074,1980,NA,4,NA,NA,NA,NA,NA,NA,1521,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4705,"Glengary","","Pl","","","4705 Glengary Pl","Bakersfield","CA",93313,"","Residential","SingleFamily","",35.297935,-119.054684,NA,NA,9583,0.22,"",NA,NA,NA,"",NA,NA,94057,NA,NA,NA,NA,2016-10-17,185000,"","",NA,NA,NA
"1082",545692,545692,640075,1979,NA,3,2,0,2,NA,NA,NA,1448,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",5509,"Annette","","St","","","5509 Annette St","Bakersfield","CA",93313,"","Residential","SingleFamily","",35.304791,-119.051045,NA,NA,13503,0.31,"",NA,NA,NA,"",NA,NA,144317,NA,NA,NA,NA,2016-10-05,202000,"","",NA,NA,NA
"1083",545693,545693,640076,1980,NA,3,2,0,2,NA,NA,NA,1475,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",4409,"Thatch","","Ave","","","4409 Thatch Ave","Bakersfield","CA",93313,"","Residential","SingleFamily","",35.308714,-119.051798,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,162000,NA,NA,NA,NA,2016-10-19,190000,"","",NA,NA,NA
"1085",545796,545796,640181,1956,NA,2,1,0,1,NA,NA,NA,812,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2512,"Norman","","Ave","","","2512 Norman Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.335691,-119.030926,NA,NA,6000,0.1377,"",NA,NA,NA,"",NA,NA,57000,NA,NA,NA,NA,2016-10-04,90000,"","",NA,NA,NA
"1086",545797,545797,640182,1956,NA,2,1,0,1,NA,NA,NA,795,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2200,"Elaine","","St","","","2200 Elaine St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.334546,-119.033431,NA,NA,6352,0.1458,"",NA,NA,NA,"",NA,NA,85000,NA,NA,NA,NA,2016-04-22,145000,"","",NA,NA,NA
"1087",545798,545798,640183,1955,NA,4,NA,NA,NA,NA,NA,NA,1334,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1717,"Bradley","","Ave","","","1717 Bradley Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.336746,-119.022287,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,93440,NA,NA,NA,NA,2016-10-05,88000,"","",NA,NA,NA
"1088",545799,545799,640184,1956,NA,3,NA,NA,NA,NA,NA,NA,1330,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1705,"Montgomery","","Ave","","","1705 Montgomery Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.338291,-119.021686,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,73798,NA,NA,NA,NA,2016-04-22,158000,"","",NA,NA,NA
"1089",545800,545800,640185,1956,NA,3,NA,NA,NA,NA,NA,NA,1092,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1804,"Hodges","","Ave","","","1804 Hodges Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.337996,-119.02309,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,100954,NA,NA,NA,NA,2016-06-22,138000,"","",NA,NA,NA
"1090",545801,545801,640186,1956,NA,3,1,0,1,NA,NA,NA,1092,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1904,"Hodges","","Ave","","","1904 Hodges Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.337997,-119.023895,NA,NA,6750,0.155,"",NA,NA,NA,"",NA,NA,117259,NA,NA,NA,NA,2016-04-06,150000,"","",NA,NA,NA
"1091",545802,545802,640187,1983,NA,3,2,0,2,NA,NA,NA,1300,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2008,"Oscar","","Ave","","","2008 Oscar Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.328156,-119.02464,NA,NA,6534,0.15,"",NA,NA,NA,"",NA,NA,98149,NA,NA,NA,NA,2016-05-11,136000,"","",NA,NA,NA
"1094",555810,555810,650587,1938,NA,2,2,0,2,NA,NA,NA,1579,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",146,"Linda Vista","","Dr","","","146 Linda Vista Dr","Bakersfield","CA",93308,"","Residential","SingleFamily","",35.421593,-119.023229,NA,NA,6098,0.14,"",NA,NA,NA,"",NA,NA,85041,NA,NA,NA,NA,2016-10-25,120500,"","",NA,NA,NA
"1097",578363,578363,673947,1948,NA,3,2,0,2,NA,NA,NA,1636,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2609,"Beech","","St","","","2609 Beech St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.387299,-119.031359,NA,NA,7705,0.1769,"",NA,NA,NA,"",NA,NA,220172,NA,NA,NA,NA,2016-04-12,259950,"","",NA,NA,NA
"1098",578364,578364,673948,1948,NA,3,NA,NA,NA,NA,NA,NA,1719,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2619,"Spruce","","St","","","2619 Spruce St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.386582,-119.02987,NA,NA,6216,0.1427,"",NA,NA,NA,"",NA,NA,198896,NA,NA,NA,NA,2016-05-19,225000,"","",NA,NA,NA
"1099",578365,578365,673949,1952,NA,3,NA,NA,NA,NA,NA,NA,1408,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2537,"Alder","","St","","","2537 Alder St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.384439,-119.028144,NA,NA,8276,0.19,"",NA,NA,NA,"",NA,NA,111929,NA,NA,NA,NA,2016-10-07,262500,"","",NA,NA,NA
"1100",578366,578366,673950,1955,NA,3,2,0,2,NA,NA,NA,1794,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2531,"Drake","","St","","","2531 Drake St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.382329,-119.026157,NA,NA,11046,0.2536,"",NA,NA,NA,"",NA,NA,184428,NA,NA,NA,NA,2016-10-19,239500,"","",NA,NA,NA
"1101",578367,578367,673951,1961,NA,4,3.5,1,3,NA,NA,NA,3042,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2412,"Alder","","St","","","2412 Alder St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.381593,-119.028958,NA,NA,8712,0.2,"",NA,NA,NA,"",NA,NA,116596,NA,NA,NA,NA,2016-06-20,235000,"","",NA,NA,NA
"1102",578368,578368,673952,1952,NA,3,NA,NA,NA,NA,NA,NA,1554,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2416,"Alder","","St","","","2416 Alder St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.381781,-119.028957,NA,NA,10890,0.25,"",NA,NA,NA,"",NA,NA,178496,NA,NA,NA,NA,2016-07-20,265000,"","",NA,NA,NA
"1103",578369,578369,673953,1952,NA,3,2,0,2,NA,NA,NA,1450,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2459,"Spruce","","St","","","2459 Spruce St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.383748,-119.032573,NA,NA,6908,0.1586,"",NA,NA,NA,"",NA,NA,62369,NA,NA,NA,NA,2016-02-04,190100,"","",NA,NA,NA
"1104",578370,578370,673954,1952,NA,3,3,0,3,NA,NA,NA,1840,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2421,"Spruce","","St","","","2421 Spruce St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.38193,-119.033075,NA,NA,9043,0.2076,"",NA,NA,NA,"",NA,NA,41362,NA,NA,NA,NA,2016-05-17,247000,"","",NA,NA,NA
"1106",578372,578372,673956,1965,NA,4,NA,NA,NA,NA,NA,NA,2311,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2900,"Elm","","St","","","2900 Elm St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.386065,-119.032868,NA,NA,9936,0.2281,"",NA,NA,NA,"",NA,NA,170018,NA,NA,NA,NA,2016-06-17,275000,"","",NA,NA,NA
"1107",578373,578373,673957,1970,NA,3,NA,NA,NA,NA,NA,NA,2555,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",3112,"Amber","","Ct","","","3112 Amber Ct","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.384811,-119.034881,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,184733,NA,NA,NA,NA,2016-10-11,225000,"","",NA,NA,NA
"1110",578376,578376,673960,1960,NA,3,2,0,2,NA,NA,NA,2078,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2320,"Elm","","St","","","2320 Elm St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.380676,-119.035951,NA,NA,8276,0.19,"",NA,NA,NA,"",NA,NA,315000,NA,NA,NA,NA,2016-06-14,380000,"","",NA,NA,NA
"1112",578378,578378,673962,1948,NA,4,4,0,4,NA,NA,NA,2768,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2301,"Spruce","","St","","","2301 Spruce St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.38016,-119.033153,NA,NA,9151,0.2101,"",NA,NA,NA,"",NA,NA,271307,NA,NA,NA,NA,2016-10-24,535000,"","",NA,NA,NA
"1113",578379,578379,673963,1949,NA,3,4,0,4,NA,NA,NA,4320,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",2323,"Pine","","St","","","2323 Pine St","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.380734,-119.031982,NA,NA,17793,0.4085,"",NA,NA,NA,"",NA,NA,379847,NA,NA,NA,NA,2016-02-29,490000,"","",NA,NA,NA
"1117",596110,596110,692449,1965,NA,2,1,0,1,NA,NA,NA,1396,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",409,"Minner","","Ave","","","409 Minner Ave","Bakersfield","CA",93308,"","Residential","Duplex","",35.418721,-119.028672,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,44577,NA,NA,NA,NA,2016-02-25,75000,"","",NA,NA,NA
"1118",596111,596111,692450,1953,NA,3,2,0,2,NA,NA,NA,1133,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",108,"Warren","","Ave","","","108 Warren Ave","Bakersfield","CA",93308,"","Residential","Duplex","",35.41261,-119.020174,NA,NA,7453,0.1711,"",NA,NA,NA,"",NA,NA,63958,NA,NA,NA,NA,2016-09-29,92000,"","",NA,NA,NA
"1121",598079,598079,694485,1926,NA,3,1.5,1,1,NA,NA,NA,1856,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",432,"Truxtun","","Ave","","","432 Truxtun Ave","Bakersfield","CA",93301,"","Residential","SingleFamily","",35.373611,-119.007189,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,118776,NA,NA,NA,NA,2016-01-25,199500,"","",NA,NA,NA
"1123",598081,598081,694487,1915,NA,2,1,0,1,NA,NA,NA,897,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1725,"Maple","","Ave","","","1725 Maple Ave","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.36559,-119.022259,NA,NA,NA,0,"",NA,NA,NA,"",NA,NA,72000,NA,NA,NA,NA,2016-10-17,130000,"","",NA,NA,NA
"1124",598082,598082,694488,1948,NA,2,1,0,1,NA,NA,NA,720,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1730,"Cherry","","St","","","1730 Cherry St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.364277,-119.022378,NA,NA,5227,0.12,"",NA,NA,NA,"",NA,NA,50074,NA,NA,NA,NA,2016-09-15,129000,"","",NA,NA,NA
"1125",598083,598083,694489,1930,NA,2,2,0,2,NA,NA,NA,886,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",1801,"Cherry","","St","","","1801 Cherry St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.363807,-119.022529,NA,NA,4356,0.1,"",NA,NA,NA,"",NA,NA,38348,NA,NA,NA,NA,2016-04-28,128900,"","",NA,NA,NA
"1126",598084,598084,694490,1925,NA,2,1,0,1,NA,NA,NA,1306,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",526,"F","","St","","","526 F St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.362456,-119.022956,NA,NA,5900,0.1354,"",NA,NA,NA,"",NA,NA,112000,NA,NA,NA,NA,2016-01-26,150000,"","",NA,NA,NA
"1129",598087,598087,694493,1928,NA,1,1,0,1,NA,NA,NA,672,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",312,"G","","St","","","312 G St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.360286,-119.022111,NA,NA,3049,0.07,"",NA,NA,NA,"",NA,NA,27854,NA,NA,NA,NA,2016-01-29,65000,"","",NA,NA,NA
"1130",598088,598088,694494,1938,NA,2,1,0,1,NA,NA,NA,1160,NA,NA,"","","",NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,"",NA,"","",NA,NA,NA,"","",307,"H","","St","","","307 H St","Bakersfield","CA",93304,"","Residential","SingleFamily","",35.359401,-119.021602,NA,NA,9985,0.2292,"",NA,NA,NA,"",NA,NA,125000,NA,NA,NA,NA,2016-09-28,145000,"","",NA,NA,NA
